task,pool_size,actual_pool_size,repeat,gold_count,returned_count,positive_score_count,top1_accuracy,hit@3,hit@5,hit@10,recall@3,recall@5,recall@10,mrr@10,ndcg@10,first_gold_rank@10
fix-erlang-ssh-cve,10000,10000,10,6,10,375,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.41039156802332444,1
fix-visual-stability,10000,10000,10,3,10,1050,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,10000,10000,10,2,10,436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,10000,10000,10,3,10,1370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,10000,10000,10,1,10,1645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,10000,10000,10,3,10,332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,10000,10000,10,2,10,246,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,10000,10000,10,3,10,696,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,1
hvac-control,10000,10000,10,5,10,277,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
invoice-fraud-detection,10000,10000,10,3,10,323,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
jax-computing-basics,10000,10000,10,1,10,21,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,3
jpg-ocr-stat,10000,10000,10,5,10,384,0.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.16958010263680806,3
lab-unit-harmonization,10000,10000,10,1,10,1027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,10000,10000,10,4,10,911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
latex-formula-extraction,10000,10000,10,2,10,289,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.1111111111111111,0.18457569677956817,9
lean4-proof,10000,10000,10,2,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
manufacturing-codebook-normalization,10000,10000,10,1,10,683,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.43067655807339306,4
manufacturing-equipment-maintenance,10000,10000,10,2,10,1690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,10000,10000,10,1,10,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mario-coin-counting,10000,10000,10,3,10,378,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.1,0.13565197343244778,10
mars-clouds-clustering,10000,10000,10,3,10,473,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
mhc-layer-impl,10000,10000,10,3,10,291,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,10000,10000,10,6,10,3354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
offer-letter-generator,10000,10000,10,1,10,629,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,10000,10000,10,5,10,575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
paper-anonymizer,10000,10000,10,2,10,182,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
parallel-tfidf-search,10000,10000,10,3,10,532,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
pddl-tpp-planning,10000,10000,10,1,10,595,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,10000,10000,10,2,10,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pedestrian-traffic-counting,10000,10000,10,4,10,508,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.7246262544989281,1
pg-essay-to-audiobook,10000,10000,10,4,10,3504,1.0,1.0,1.0,1.0,0.25,0.25,0.75,1.0,0.6333518746717375,1
powerlifting-coef-calc,10000,10000,10,3,10,58,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.2,0.18154179253735267,5
pptx-reference-formatting,10000,10000,10,1,10,690,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.2890648263178879,10
protein-expression-analysis,10000,10000,10,1,10,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
python-scala-translation,10000,10000,10,6,10,706,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,10000,10000,10,1,10,113,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,10000,10000,10,4,10,1181,0.0,1.0,1.0,1.0,0.25,0.25,0.25,0.5,0.24630238874073,2
react-performance-debugging,10000,10000,10,2,10,1266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
reserves-at-risk-calc,10000,10000,10,1,10,1233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,10000,10000,10,2,10,1017,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8065735963827293,1
scheduling-email-assistant,10000,10000,10,2,10,1272,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.125,0.19342640361727081,8
sec-financial-report,10000,10000,10,2,10,1903,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
seismic-phase-picking,10000,10000,10,4,10,416,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6366824387328317,1
setup-fuzzing-py,10000,10000,10,3,10,462,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
shock-analysis-demand,10000,10000,10,1,10,1204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shock-analysis-supply,10000,10000,10,1,10,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
simpo-code-reproduction,10000,10000,10,2,10,567,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
software-dependency-audit,10000,10000,10,3,10,1133,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.6257049680303419,1
speaker-diarization-subtitles,10000,10000,10,4,10,3460,1.0,1.0,1.0,1.0,0.25,0.25,0.75,1.0,0.6422813708518126,1
spring-boot-jakarta-migration,10000,10000,10,5,10,285,1.0,1.0,1.0,1.0,0.4,0.4,0.4,1.0,0.5531464700081437,1
suricata-custom-exfil,10000,10000,10,3,10,887,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
syzkaller-ppdev-syzlang,10000,10000,10,3,10,267,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,10000,10000,10,1,10,584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,10000,10000,10,2,10,598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,10000,10000,10,2,10,3459,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8772153153380493,1
travel-planning,10000,10000,10,6,10,1047,0.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.15130120674940675,3
trend-anomaly-causal-inference,10000,10000,10,4,10,1058,0.0,0.0,1.0,1.0,0.0,0.25,0.5,0.2,0.2741708125981702,5
video-filler-word-remover,10000,10000,10,3,10,267,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.49818925746641285,2
video-silence-remover,10000,10000,10,7,10,874,0.0,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.5,0.3785242784377222,2
video-tutorial-indexer,10000,10000,10,1,10,3387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,10000,10000,10,1,10,570,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,10000,10000,10,1,10,88,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
xlsx-recover-data,10000,10000,10,2,10,1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3d-scan-calc,10000,10000,11,1,10,956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,10000,10000,11,5,10,599,1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.843537875344446,1
azure-bgp-oscillation-route-leak,10000,10000,11,1,10,1160,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
citation-check,10000,10000,11,1,10,193,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,10000,10000,11,4,10,744,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.8048099750039491,1
court-form-filling,10000,10000,11,1,10,505,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.2890648263178879,10
crystallographic-wyckoff-position-analysis,10000,10000,11,2,10,1011,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611,7
dapt-intrusion-detection,10000,10000,11,2,10,836,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
data-to-d3,10000,10000,11,1,10,1299,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
dialogue-parser,10000,10000,11,1,10,3623,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
dynamic-object-aware-egomotion,10000,10000,11,4,10,365,1.0,1.0,1.0,1.0,0.25,0.5,0.75,1.0,0.6886342695939197,1
earthquake-phase-association,10000,10000,11,4,10,9,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
earthquake-plate-calculation,10000,10000,11,1,10,80,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,10000,10000,11,1,10,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
energy-ac-optimal-power-flow,10000,10000,11,3,10,906,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6663732474096913,2
energy-market-pricing,10000,10000,11,4,10,285,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.8048099750039491,1
enterprise-information-search,10000,10000,11,1,10,1142,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.43067655807339306,4
exceltable-in-ppt,10000,10000,11,2,10,533,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2,0.23719771276929622,5
exoplanet-detection-period,10000,10000,11,5,10,813,1.0,1.0,1.0,1.0,0.2,0.4,0.4,1.0,0.48522855511632257,1
financial-modeling-qa,10000,10000,11,2,10,826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
find-topk-similiar-chemicals,10000,10000,11,3,10,440,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4367467095119258,3
fix-build-agentops,10000,10000,11,4,10,1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-build-google-auto,10000,10000,11,3,10,1058,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041,1
fix-druid-loophole-cve,10000,10000,11,2,10,997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,10000,10000,11,6,10,379,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.41039156802332444,1
fix-visual-stability,10000,10000,11,3,10,1044,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,10000,10000,11,2,10,410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,10000,10000,11,3,10,1347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,10000,10000,11,1,10,1696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,10000,10000,11,3,10,324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,10000,10000,11,2,10,239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,10000,10000,11,3,10,705,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9674679834891693,1
hvac-control,10000,10000,11,5,10,243,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
invoice-fraud-detection,10000,10000,11,3,10,319,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
jax-computing-basics,10000,10000,11,1,10,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
jpg-ocr-stat,10000,10000,11,5,10,416,0.0,1.0,1.0,1.0,0.2,0.2,0.2,0.3333333333333333,0.16958010263680806,3
lab-unit-harmonization,10000,10000,11,1,10,1051,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
lake-warming-attribution,10000,10000,11,4,10,946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
latex-formula-extraction,10000,10000,11,2,10,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lean4-proof,10000,10000,11,2,10,11,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.6509209298071326,2
manufacturing-codebook-normalization,10000,10000,11,1,10,664,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
manufacturing-equipment-maintenance,10000,10000,11,2,10,1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,10000,10000,11,1,10,472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1,0.2890648263178879,10
mario-coin-counting,10000,10000,11,3,10,395,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.125,0.1480409554829326,8
mars-clouds-clustering,10000,10000,11,3,10,443,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,10000,10000,11,3,10,309,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
multilingual-video-dubbing,10000,10000,11,6,10,3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
offer-letter-generator,10000,10000,11,1,10,640,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,10000,10000,11,5,10,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
paper-anonymizer,10000,10000,11,2,10,192,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
parallel-tfidf-search,10000,10000,11,3,10,458,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
pddl-tpp-planning,10000,10000,11,1,10,586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
pdf-excel-diff,10000,10000,11,2,10,292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pedestrian-traffic-counting,10000,10000,11,4,10,529,1.0,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.5585075862632192,1
pg-essay-to-audiobook,10000,10000,11,4,10,3474,0.0,1.0,1.0,1.0,0.25,0.25,0.75,0.5,0.5085097626218706,2
powerlifting-coef-calc,10000,10000,11,3,10,47,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.2960819109658652,2
pptx-reference-formatting,10000,10000,11,1,10,732,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.31546487678572877,8
protein-expression-analysis,10000,10000,11,1,10,124,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812,9
python-scala-translation,10000,10000,11,6,10,629,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,1.0,1.0000000000000002,1
quantum-numerical-simulation,10000,10000,11,1,10,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
r2r-mpc-control,10000,10000,11,4,10,1142,1.0,1.0,1.0,1.0,0.25,0.25,0.25,1.0,0.3903800499921017,1
react-performance-debugging,10000,10000,11,2,10,1327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
reserves-at-risk-calc,10000,10000,11,1,10,1250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
sales-pivot-analysis,10000,10000,11,2,10,1038,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8503449055347546,1
scheduling-email-assistant,10000,10000,11,2,10,1217,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.2,0.23719771276929622,5
sec-financial-report,10000,10000,11,2,10,1982,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
seismic-phase-picking,10000,10000,11,4,10,389,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6366824387328317,1
setup-fuzzing-py,10000,10000,11,3,10,435,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
shock-analysis-demand,10000,10000,11,1,10,1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
shock-analysis-supply,10000,10000,11,1,10,861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
simpo-code-reproduction,10000,10000,11,2,10,565,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
software-dependency-audit,10000,10000,11,3,10,1166,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
speaker-diarization-subtitles,10000,10000,11,4,10,3436,0.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.3638184934971571,2
spring-boot-jakarta-migration,10000,10000,11,5,10,274,1.0,1.0,1.0,1.0,0.4,0.4,0.4,1.0,0.5531464700081437,1
suricata-custom-exfil,10000,10000,11,3,10,871,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7039180890341347,1
syzkaller-ppdev-syzlang,10000,10000,11,3,10,275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
taxonomy-tree-merge,10000,10000,11,1,10,604,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-structure-parser,10000,10000,11,2,10,580,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
threejs-to-obj,10000,10000,11,2,10,3600,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.8315546295836225,1
travel-planning,10000,10000,11,6,10,1103,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,1.0,0.39806284658828084,1
trend-anomaly-causal-inference,10000,10000,11,4,10,1076,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.16666666666666666,0.13905617951077562,6
video-filler-word-remover,10000,10000,11,3,10,284,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6713860725233041,1
video-silence-remover,10000,10000,11,7,10,837,0.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5,0.393611844750705,2
video-tutorial-indexer,10000,10000,11,1,10,3401,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
virtualhome-agent-planning,10000,10000,11,1,10,573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
weighted-gdp-calc,10000,10000,11,1,10,80,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812,9
xlsx-recover-data,10000,10000,11,2,10,1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3d-scan-calc,10000,10000,12,1,10,951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
adaptive-cruise-control,10000,10000,12,5,10,588,1.0,1.0,1.0,1.0,0.6,0.6,0.8,1.0,0.843537875344446,1
azure-bgp-oscillation-route-leak,10000,10000,12,1,10,1194,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
citation-check,10000,10000,12,1,10,179,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
civ6-adjacency-optimizer,10000,10000,12,4,10,791,1.0,1.0,1.0,1.0,0.5,0.75,0.75,1.0,0.75369761125927,1
court-form-filling,10000,10000,12,1,10,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
crystallographic-wyckoff-position-analysis,10000,10000,12,2,10,1025,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.14285714285714285,0.20438239758848611,7
dapt-intrusion-detection,10000,10000,12,2,10,781,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
data-to-d3,10000,10000,12,1,10,1317,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.3562071871080222,6
dialogue-parser,10000,10000,12,1,10,3586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
dynamic-object-aware-egomotion,10000,10000,12,4,10,365,1.0,1.0,1.0,1.0,0.5,0.5,0.75,1.0,0.7087212693585175,1
earthquake-phase-association,10000,10000,12,4,10,10,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
earthquake-plate-calculation,10000,10000,12,1,10,87,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
econ-detrending-correlation,10000,10000,12,1,10,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
energy-ac-optimal-power-flow,10000,10000,12,3,10,925,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9134015924715543,1
energy-market-pricing,10000,10000,12,4,10,245,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.8318724637288826,1
enterprise-information-search,10000,10000,12,1,10,1097,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
exceltable-in-ppt,10000,10000,12,2,10,497,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.38685280723454163,2
exoplanet-detection-period,10000,10000,12,5,10,783,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.6295516106099184,1
financial-modeling-qa,10000,10000,12,2,10,824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
find-topk-similiar-chemicals,10000,10000,12,3,10,406,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
fix-build-agentops,10000,10000,12,4,10,1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-build-google-auto,10000,10000,12,3,10,1050,1.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.6508205185601091,1
fix-druid-loophole-cve,10000,10000,12,2,10,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
fix-erlang-ssh-cve,10000,10000,12,6,10,369,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.43292617940918415,1
fix-visual-stability,10000,10000,12,3,10,1065,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
flink-query,10000,10000,12,2,10,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
flood-risk-analysis,10000,10000,12,3,10,1290,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gh-repo-analytics,10000,10000,12,1,10,1627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
glm-lake-mendota,10000,10000,12,3,10,318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
gravitational-wave-detection,10000,10000,12,2,10,210,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
grid-dispatch-operator,10000,10000,12,3,10,729,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.9060254355346823,1
hvac-control,10000,10000,12,5,10,251,1.0,1.0,1.0,1.0,0.2,0.2,0.2,1.0,0.3391602052736161,1
invoice-fraud-detection,10000,10000,12,3,10,312,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.46927872602275644,1
jax-computing-basics,10000,10000,12,1,10,22,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6309297535714575,2
jpg-ocr-stat,10000,10000,12,5,10,396,0.0,1.0,1.0,1.0,0.2,0.2,0.2,0.5,0.21398626473452756,2
lab-unit-harmonization,10000,10000,12,1,10,1050,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
lake-warming-attribution,10000,10000,12,4,10,897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
latex-formula-extraction,10000,10000,12,2,10,277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
lean4-proof,10000,10000,12,2,10,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9197207891481876,1
manufacturing-codebook-normalization,10000,10000,12,1,10,673,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.43067655807339306,4
manufacturing-equipment-maintenance,10000,10000,12,2,10,1658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
manufacturing-fjsp-optimization,10000,10000,12,1,10,516,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1111111111111111,0.3010299956639812,9
mario-coin-counting,10000,10000,12,3,10,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
mars-clouds-clustering,10000,10000,12,3,10,450,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
mhc-layer-impl,10000,10000,12,3,10,282,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.7653606369886217,1
multilingual-video-dubbing,10000,10000,12,6,10,3290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
offer-letter-generator,10000,10000,12,1,10,661,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
organize-messy-files,10000,10000,12,5,10,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
paper-anonymizer,10000,10000,12,2,10,190,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.6131471927654584,1
